Allele ID(s)	MGI Marker Accession ID	PubMed ID	Mammalian Phenotype ID	MP term name	Entity 1	Quality 1	Quality 2	Entity 2
MGI:1857869	MGI:1347466	9635428	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856705	MGI:1347466		MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3715259	MGI:1354958	17405882	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857644	MGI:94863	9758139	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857878	MGI:94889	10590396	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2445970	MGI:95462	8978698	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2153342|MGI:2153343	MGI:95522	9694798	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2153343	MGI:95522	9694798	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2153347	MGI:95522	9694798	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856340	MGI:95688	9012517	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2661063	MGI:95689	12606286	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857336	MGI:96173	5519671	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2150506	MGI:96173	8898214	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2150507	MGI:96173	8898214	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2445971	MGI:96205	8978698	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857397	MGI:96205	9580668	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4361275	MGI:96205	19546318	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856944	MGI:96856		MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857646	MGI:97446		MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2154329	MGI:98370	11564878	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2157527	MGI:98715	12701101	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856980	MGI:99833	7720556	MP:0005104	abnormal tarsal bone morphology	UBERON:0001447 ! tarsal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856291	MGI:101815	2997621	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3718051	MGI:101815	17554679	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2654744	MGI:101815		MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3574402	MGI:1277234	15652702	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2386954	MGI:1347521	10700181	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:5086004	MGI:1919595	21571217	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2684070	MGI:2443471	14526104	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3775521	MGI:2446089	17635842	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3847803	MGI:88452	22028304	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2135676	MGI:95524	10861287	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856872	MGI:95550		MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2135973	MGI:96172	7902826	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2151798	MGI:96203	7816839	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2152589	MGI:97603	11593033	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2655214	MGI:98495	12668638	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857009	MGI:98961		MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857703	MGI:98961		MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2176465	MGI:99829	10072783	MP:0005108	abnormal ulna morphology	UBERON:0001424 ! ulna	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2182708	MGI:103222	10835630	MP:0005109	abnormal talus morphology	UBERON:0002395 ! talus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4457499	MGI:103222	20338044	MP:0005109	abnormal talus morphology	UBERON:0002395 ! talus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3693683	MGI:1100874	17084362	MP:0005109	abnormal talus morphology	UBERON:0002395 ! talus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857696	MGI:1201674	10082515	MP:0005109	abnormal talus morphology	UBERON:0002395 ! talus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3768254	MGI:1927166	16079159	MP:0005109	abnormal talus morphology	UBERON:0002395 ! talus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2388357	MGI:96172	11688568	MP:0005109	abnormal talus morphology	UBERON:0002395 ! talus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1860897	MGI:98297	14727139	MP:0005109	abnormal talus morphology	UBERON:0002395 ! talus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1860897	MGI:98297	14727139	MP:0005109	abnormal talus morphology	UBERON:0002395 ! talus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3052744	MGI:98359	15254231	MP:0005109	abnormal talus morphology	UBERON:0002395 ! talus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2388595	MGI:101926	12000792	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:2447624	MGI:101926	"1,211,287,818,326,830"	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:2388594	MGI:101927	12000792	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:2447625	MGI:101927	"1,211,287,818,326,830"	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:3795257	MGI:1330810	18326838	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:2684311	MGI:1333850	19000668	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:4888288	MGI:1932386	19000668	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:1857661	MGI:3762254	11543619	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:1857661	MGI:3762254	11543619	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:1857336	MGI:96173	5519671	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:2446018	MGI:96200	11101844	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:1857397	MGI:96205	11543619	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:1857397	MGI:96205	11543619	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:1857397|MGI:1857871	MGI:96205	11543619	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:1857871	MGI:96205	11543619	MP:0005230	ectrodactyly	UBERON:0002101 ! limb	PATO:0002001 ! has fewer parts of type		UBERON:0002544 ! digit
MGI:3574402	MGI:1277234	15652702	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1861713	MGI:1330810	10227293	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1934580	MGI:1330810	10227293	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857869	MGI:1347466	9635428	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2386954	MGI:1347521	10700181	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1861228	MGI:1914921		MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2684137	MGI:2443471	14597661	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856150	MGI:88181		MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1861187	MGI:88291	8270769	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1931521	MGI:95524	8630492	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857496	MGI:95841	9533949	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2149030	MGI:96198	11311170	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3712962	MGI:96257	17213231	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1934258	MGI:96533	10465785	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3603176	MGI:97485	16093716	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857933	MGI:97567	18276762	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857796	MGI:98297	8837770	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2385469	MGI:98371	11857796	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857057	MGI:98434	641946	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1888389	MGI:98726	9217007	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:5315309	MGI:98961		MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2176465	MGI:99829	9182764	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2176465	MGI:99829	10072783	MP:0005296	abnormal humerus morphology	UBERON:0000976 ! humerus	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2447624	MGI:101926	12112878	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2447625	MGI:101927	12112878	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2387851	MGI:102541	11572777	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4836362	MGI:106040	21705796	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2158498	MGI:107191	10631181	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2158497	MGI:107191	10631182	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2158497	MGI:107191	"1,063,118,215,781,870"	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3698312	MGI:107823	17210673	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2657215	MGI:1098270	9531541	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3693683	MGI:1100874	17084362	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2182438	MGI:1277166	11472836	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3574402	MGI:1277234	15652702	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3046356	MGI:1278315	15142971	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1861713	MGI:1330810	10227293	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1934580	MGI:1330810	10227293	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3795257	MGI:1330810	18326838	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3760548	MGI:1335088	16397132	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857799	MGI:1344313	9389660	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856705	MGI:1347466		MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2386954	MGI:1347521	10700181	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3793279	MGI:1347521	18353862	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2668464	MGI:1353611	12812989	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3715259	MGI:1354958	17405882	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3522096	MGI:1859211	17041601	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1861121	MGI:1891831	479550	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3045965	MGI:1922667	12782276	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3762378	MGI:1922667	17904116	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3783769	MGI:1922667	18067586	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3768254	MGI:1927166	16079159	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4360187	MGI:1927753	19668215	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2670565	MGI:2136405	12788935	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3587949	MGI:2139360	16380715	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4868224	MGI:2384034	21072209	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:5007063	MGI:2681120	22280990	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3616177	MGI:3616176	22118467	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3665439	MGI:3665435	16964445	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3790968	MGI:3790484	21892160	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:5305739	MGI:5305738	22118467	MP:0005306	abnormal phalanx morphology	UBERON:0003221 ! phalanx	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
